"Data Scientist Philadelphia, PA 19103Requirements: · MS degree preferred in a quantitative discipline (including, but not limited to, statistics, operations research, bioinformatics, economics, political science, sociology, demography, computational biology, computer science, mathematics, physics, electrical engineering, industrial engineering).· 3 years of relevant work experience in data analysis or related field. (e.g., as an engineer / data scientist / researcher etc.)· Strong foundation in product analytics, statistics and machine learning· Keen eye for detail and thoughtful investigation of data before relying upon it· Ability to think and execute at multiple altitudes: from strategy and vision to execution· Strong experience with writing code in commonly used data science languages (e.g. Python, R)· Experience using big data pipelines (e.g. Spark)· Strong experience in data story telling with visualizations· Strong grasp of the scientific method· Self-starter / driven personalityPreferred Qualifications: · PhD degree in a quantitative discipline· 3 years of relevant work experience (e.g., as an engineer / data scientist / researcher), including deep expertise and experience with statistical data analysis (e.g. generalized linear models, multilevel models, sampling methods, causal inference, experimentation). Analytical engagements outside class work while at school can be included.· Applied experience with machine learning on large datasets (Spark)· Experience articulating business questions and using mathematical techniques to arrive at an answer using available data. Experience translating analysis results into business recommendations.· Demonstrated skills in selecting the right statistical tools given a data analysis problem. Demonstrated effective written and verbal communication skills.· Demonstrated leadership and self-direction. Demonstrated willingness to both teach others and learn new techniques.Description: · Responsible for gathering and assessing business information needs and preparing system requirements· Performs analyses, development and evaluation of data mining in a data warehouse environment which includes data design, database architecture, Meta data and repository creation.· Uses data mining and data analysis tools. Reviews and validates data loaded into the data warehouse for accuracy· Interacts with user community to produce reporting requirements· Provides technical consulting to users of the various data warehouses and advises users on conflicts and inappropriate data usage· Responsible for prototyping solutions, preparing test scripts, and conducting tests and for data replication, extraction, loading, cleansing, and data modeling for data warehouses· Maintains knowledge of software tools, languages, scripts, and shells that effectively support the data warehouse environment in different operating system environments· Makes recommendations towards the development of new code or reuse of existing code.· Responsibilities may also include participation in component and data architecture design, performance monitoring, product evaluation and buy versus build recommendations· Bachelor’s Degree in Computer Science, Information Systems, or other related field. Or equivalent work experience· Typically has 5 - 8 years of IT work experience in business intelligence tools and systems· Possesses working knowledge of Relational Database Management Systems (RDBMS) and data warehouse front-end tools· Must have an extensive knowledge of data warehouse and data mart concepts· Experience in systems analysis, design and a solid understanding of development, quality assurance and integration methodologies· Typically has 7+ years of programming/systems analysis experienceJob Type: Full-timePay: $120,000.00 - $140,000.00 per yearBenefits:401(k)Dental insuranceHealth insuranceLife insurancePaid time offVision insuranceSchedule:Monday to FridayWork Remotely:Temporarily due to COVID-19",data engineer
"Technical Sales Engineer

Please visit www.scientificsearch.com to see all our current openings.

SUMMARY: Assists customers with technical issues while developing business and servicing customers.

DUTIES AND RESPONSIBILITIES:
Follow all safety procedures, instructions and rules. Immediately report any unsafe conditions to supervisor/management.
Proactively maintain highest 5S level in work area.
Generates and develops new business to meet specified production goals.
Maintains and nurtures existing client relationships.
Works with customers’ engineering staff to develop and spec out new products and solutions.
Responds to all inquiries and requests in a timely and professional manner.
Functions as liaison between customer companies and operations staff.
Understands and communicates information regarding company products, services, and policies and procedures to new and existing customers.
Possesses and maintains thorough knowledge of silicone and rubber industry product information.
Continually gathers information on competition and prevalent industry and business climate within the region; communicates information to management and others as needed.
Provides price quotes to customers.
Ensures that all required customer paperwork is complete, accurate, and submitted on time.
Provides timely and accurate reports as required.
Attends and participates in business/trade events that impact business unit.
Attends and participates in team strategic sales meetings.
Travels when required up to 25% of work schedule.
Performs other related duties as assigned by management.


QUALIFICATIONS:
Bachelor's degree (B. A.) in engineering or technical equivalent, one to two years of experience, or equivalent combination of education and experience.
Must be a self-starter and proactive.
Commitment to excellence and high standards.
Excellent written and verbal communication skills.
Good judgement with the ability to make timely and sound decisions
Creative, flexible, and innovative team player
Demonstrated ability to make successful presentations to individuals and/or groups at all levels of an organization
Strong organizational skills; able to manage priorities and workflow.
Ability to work independently and as a member of various teams and committees.
Excellent problem resolution and consultative sales skills. ? Proven ability to handle multiple projects and meet deadlines ? Strong interpersonal skills.
Ability to prepare reports and business correspondence.
Versatility, flexibility, and a willingness to work within constantly changing priorities with enthusiasm.
Proficient on Microsoft Office Suite, AutoCAD, and 3D CAD software.
Familiarity and experience with CRM software.
COMPETENCIES:
Oral Communication-Speaks clearly and persuasively in positive or negative situations; Listens and gets clarification; Responds well to questions; Demonstrates group presentation skills; Participates in meetings.
Written Communication-Writes clearly and informatively; Edits work for spelling and grammar; Varies writing style to meet needs; Presents numerical data effectively; Able to read and interpret written information.
Problem Solving-Identifies and resolves problems in a timely manner; Gathers and analyzes information skillfully; Develops alternative solutions; Works well in group problem solving situations; Uses reason even when dealing with emotional topics.
Technical Skills-Assesses own strengths and weaknesses; Pursues training and development opportunities; Strives to continuously build knowledge and skills; Shares expertise with others.
Professionalism-Approaches others in a tactful manner; Reacts well under pressure; Treats others with respect and consideration regardless of their status or position; Accepts responsibility for own actions; Follows through on commitments.


PHYSICAL DEMANDS AND WORK ENVIRONMENT:
Occasionally required to stand
Occasionally required to walk
Frequently required to sit
Frequently required to utilize hand and finger dexterity
Continually required to talk or hear
Continually utilize visual acuity, read technical information, and/or use a keyboard
For immediate consideration please email your resume to tony@scientificsearch.com

#LI-TD1",data engineer
"The Senior Cybersecurity Engineer (""Engineer"") reports to the Director of IT and collaborates closely with members of the IT staff, including the Manager of IT Infrastructure Operations. The Engineer is responsible for day-to-day cybersecurity tasks of the Foundation's IT protective services, risk management, engineering, analysis, and investigations. The Engineer collaborates with the Foundation's IT Infrastructure outsource providers, Foundation staff, consultants, and/or service firms, to maintain the confidentiality, integrity, and accessibility of Foundation technology services. The Engineer oversees and works to improve the Foundation's Security Information and Event Management (""SIEM"") competency. The Engineer prototypes, configures, troubleshoots, and maintains an extensive variety of security-focused services, products, and equipment that provide technical and administrative controls. The Engineer recommends products or services best suited for the Foundation's cybersecurity needs.
Our client is a non-for-profit Foundation which believes that the arts and humanities are where we express our complex humanity, and we believe that everyone deserves the beauty, transcendence, and freedom to be found there. Through our grants, we seek to build just communities enriched by meaning and empowered by critical thinking, where ideas and imagination can thrive. It makes grants in four core program areas (Higher Learning, Arts and Culture, Public Knowledge, and Humanities in Place).
Protect, Analyze, and Defend the Network and its Web applications.
Engineer, Operate and Maintain Security to all its systems.
Master's Degree preferred
Various Security Certifications a plus
Experience in the following platforms, systems, applications and network hardware including: Azure, Windows Server, Active Directory, Exchange, and Office365.
Cisco Firepower, Cisco Catalyst. Linux/Centos, TCP/IP, firewall and systems security, network and system monitoring/logging, network switching, and routing, Data Loss Prevention (DLP) business continuity and disaster recovery.
Experience with a hybrid cloud environment (integrating on-premise technology with hosted cloud environment) is highly preferred.

 Certification(s) in one or more of the following areas: GIAC Certified Incident Handler (GCIH), Certified Information Systems Security Professional (CISSP), CISA: Certified Information Security Auditor, CEH: Certified Ethical Hacker, CISM: Certified Information Security Manager, or CompTIA Security+.
Outstanding Benefits and stable financial organization.
INDWP #ZR3",data engineer
"The candidate is responsible for infrastructure architecture, performance, availability, incident, capacity, configuration, and change-management processes and for the tools, vendors and resources to support 24×7 uptime and availability SLAs. She/he will also be expected to provide technical input into the design and development of storage and computer architectures, evaluation and selection of vendors for cloud based and hosted services. This person is also responsible for working with software and IT support-related vendors.
The candidate must have in-depth, hands-on technical skills in networking and infrastructure, as well as an understanding of how these backend technologies serve front end applications, corporate functions and business process to effectively fulfill the responsibilities of this job. He or she is responsible for implementing and adhering to IT standards and processes and promoting the knowledge across the team to precisely develop and support these data solutions to align with executive leadership goals and objectives.
The incumbent works cross-functionally with internal departments and external resources on network and infrastructure related issues.The IT candidate ensures adherence to relevant regulatory requirements and company Standard Operating Procedures (SOPs) as appropriate.


Configure and install Monitoring solution in corporate infrastructure, emphasis on installing and configuring SolarWinds products
Provide technical expertise for assigned infrastructure projects, which may include equipment ordering, testing, troubleshooting, installation, and implementation of upgrades or configuration enhancements
Thorough knowledge of server and client- based technologies including virtualization, Active Directory, Group Policy, DNS, DHCP, Exchange, SQL, Oracle, business application software and backup & disaster recovery.
Mastery of network and communications architecture, hardware and protocols including, but not limited to, routers, switches, VPN, Wireless, SAN and NAS.
Expert knowledge of network infrastructures, networking protocols, standards and associated configurations, VPN access, FWs, Proxies and other security appliances and solutions.
Must be able to demonstrate thorough knowledge of identity management, server infrastructure, VMWare, SaaS solutions, O365 & Windows Networking.
Experience evaluating hardware/software technologies for selecting technology that meets the needs of the organization.
Experience with VOIP solutions and telecom infrastructure and software a plus
10 years of IT Infrastructure & network experience
Hands on skills with a proven track record of building and managing world-class, distributed, enterprise-class software and infrastructure tools and systems along with the knowledge and willingness to stay on top of the latest industry products and technologies to constantly drive efficiency.

Knowledge of and experience in:

Microsoft Active Directory, OKTA identity management, Azure AD & Cloud
Windows platform administration including patching and upgrades
Extensive experience with O365 (Exchange Online, Skype, Teams, SharePoint Online, etc.)
Security monitoring tools, Mobile Device Management & Mimecast experience
SolarWinds infrastructure monitoring products
Storage and backup services (SAN, NAS, etc.)
LAN/WAN, Cisco switches and routers and other supporting appliances
Knowledge of Internet, security and e-mail protocols, DNS, HTTP, SMTP, IPsec, certificates
Thorough understanding of key platform concepts such as performance, redundancy, fail-over, DR, etc.
Strong technical troubleshooting and analytical skills to assess and recommend technology and technical solutions.
Demonstrated experience in executing/delivering cross functional projects in a dynamic, fast-paced matrixed environment.
Strong verbal and written communication skills along with the ability to present effectively to senior managers including CEO, Head of IT/CIO and executive leadership team.
Bachelor’s degree in Information Technology Management, Computer Science, or related discipline and a minimum of 10 years of detail oriented experience in information technology roles
For immediate consideration; please send resumes directly to jason.obiedzinski@rht.com*

Robert Half Technology matches IT professionals with some of the best companies on a temporary, project or full-time basis. From roles in software and applications to IT infrastructure and operations, we provide you unparalleled access to exciting career opportunities. Our personalized approach, innovative matching technology and global network with local market expertise help you find the technology jobs that match your skills and priorities — fast. By working with us, you have access to challenging opportunities, competitive compensation and benefits, and training to enhance your skill sets.

From philanthropy to environmental stewardship to employee programs, Robert Half is proud to have an active role in the communities in which we live and work. Our company has appeared on FORTUNE’s “Most Admired Companies” list every year since 1998.

Download our mobile app to take your job search on the go!

Contact your local Robert Half Technology office at 888.490.4429 or visit www.roberthalf.com/jobs/technology to apply for this job now or find out more about other job opportunities.

All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.

© 2020 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.

By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use .",data engineer
"Infor CloudSuite Software Engineer

Summary: This is a strategic position that will be responsible working with the Data Migration Factory to migrate customers to Infor CloudSuite environment using the DCA tool and Common Tooling that has been developed by the Data Migration Factory. Candidate will also be assisting with the development and maintenance of the Common Tooling.

A Day in The Life Typically Includes:

Assist with Common Tooling Development
Assist with the assembly of the common tooling for LN
Coordinate and lead the workshops with the current customer application and LN experts to create the mapping documents
Work with the development team to resolve any questions
Assist with the E2E testing to validate the common tooling
Assist with the documentation for the Implementation Team and Data Migration Factory is maintained and kept current
Participate in lessons learned from the execution of the data migrations into the common tooling and documentation and incorporate them into our processes

What You Will Need:

Infor Cloudsuite
SQL knowledge preferred

Please forward your resume in word format to kevin@libertyjobs.com

#LI-KM1

#associate

#mid-senior

#IT

#libertyjobs",data engineer
"Python Developers

Due to continued growth, my client has multiple full time openings for Python Developers. They are open to consider candidates that have experience with Ruby, Java, C++ etc. You be part a talented team of Engineers and work with cutting edge technology. Ideal candidates will have experience with as much of the following as possible:

Python
Ruby
Golang
Java
Node.js
Spark
Docker
Hadoop
AWS
SQL
Automation

Experience working with large scale data sets, multi-threaded applications, distributed architecture and unit testing is preferred

You must be a Citizen or GC holder to qualify. Please reach out for additional info...

I have numerous Development roles opening locally! Please add me on Linked in.

Tim Campbell
Liberty Personnel Services Inc.
610-941-6300 ext 121 direct: 484-567-2089
tc@libertyjobs.com www.libertyjobs.com
Follow me on Twitter: @Campbell_ITjobs
www.linkedin.com/pub/tim-campbell/0/a9b/616

#LI-TC1

#IT

#midsenior",data engineer
"PROJECT ENGINEER
Check www.scientificsearch.com for all of our current openings.
JOB SUMMARY:
Lead the design effort and serve as the technical focal point for all phases of a project (estimating, sales, manufacture, and set-up of equipment).

REPORTS TO: President
DIRECTS WORK FOR: Engineering Coordinator
RELATIONSHIPS WITH OTHER FUNCTIONS:

Manufacturing:
The Project Engineer is responsible for coordinating the design and manufacturing function. This requires extended communications during the design phase as well as throughout production with the following elements within manufacturing and for the main purposes as stated:

Materials Manager: Producibility of equipment as designed, review of the Bill-of Material, and resolution of technical problems encountered during manufacture.


Purchasing: Review of the Bill-of-Material in terms of quantity, types, availability, substitutability, and value analysis.


Planning and Scheduling: Design schedule (planned vs. actual) anticipated date that design will be completed and released/approved for manufacture. Rescheduling when necessary because of the need for redesign.


Sales:
Providing design, material selection and data to be used for quoting a job; following up on customer requests and additions, changes with data as needed; advising and providing impacts of any changes to proposal or order once accepted.
Providing constant communication with sales as to the overall progress of the job and any implications that needed for customer updates.

JOB RESPONSIBILITIES AND TASKS:

The responsibilities and tasks of this position are as follows, but not limited to:

Maintain the knowledge base which consists of, but is not limited to, processes, documentation, engineering change orders, bills of material, product tables and system logs. Create and evaluate the documentation used in production.
Ability to design to meet requirements, see those requirements are satisfied, while balancing the constraints of time and money.


Must be able to convert customer requirements into design that will result in a finished product that will meet customer’s expectations, be delivered when expected, and at the agreed upon cost.


Responsible for answering technical questions and resolving technical problems regarding the design, operation, and reliability of the subject piece of equipment.


Oversees various phases in the design cycle and coordinates functions with other departments.
Responsible for estimating the hours required for the design effort.


Provides technical assistance to the Operations Manager and Sales Representatives during the sales phase of the project.


Ensures that all deviations from standard or previous designs are annotated and adequately estimated and communicates the cost implications with sales so that the added costs are incorporated into the final sales price of the equipment.


Reviews and signs-off on the final Sales Order, notifies the President or Operations Manager of any deviations from the proposed/agreed upon technical specifications.


Responsible for the design of the equipment, development of customer and internal drawings (utilizing existing drawings whenever possible and their relationship to GPS). Creates the Bill-of-Material or directs support staff to create.


Creates the design schedule, establishes milestones, and manages the design effort to ensure quality and timeliness of the completed design package; or is directly responsible for directing support staff on these tasks and supervises to ensure the outcome.


Utilizes travelers used for tracking engineering work - clock in/out in ProfitKey.


Attends status meetings and provides inputs regarding status of the design. Reports problems and provides solutions with specific action items and due dates.


Minimizes engineering design time to maintain projected profit levels.


Serves as the primary focal point for all technical communications with the customer.
Keeps current with all industry standard specifications and regulating requirements for incorporation into products.


Provides a technical input for any Make/Buy decisions.


Establishes and maintains a design baseline and manages change orders:


Maintains communication with sales rep and any other production staff and is responsible for acting on any communications from the customer that may be categorized as design changes.
Notifies the Operations Manager of all communications and assess the impact of any design changes in terms of cost, delivery time, and quality of designs.
Provides inputs to estimates for change orders.
Obtains final decision from Operations Manager.


Responds to all shop floor feedback regarding technical problems encountered or improvements suggested during manufacture. Manages the problem resolution/suggested improvement process.
Inspects incoming equipment and provides technical expertise as needed or directs Engineering Coordinator to complete this task.


Completes FAT prior to shipment or directs Engineering Coordinator to complete this task.


Present during the start-up of equipment at the customer’s facility when directed by the Operations Manager or President.
Create and maintains manuals for company products to be used for installation of equipment.


Creates manuals for all custom jobs or components or directs Engineering Coordinator to complete this task.


Resolves all technical problems, establishes a data base for identifying and analyzing technical problems with an emphasis on future prevention and design improvements utilizing TQM/SPC concepts and techniques.


Assists in the development of the GPS System Specifications; provides updated data to be entered into system. Helps to create and implement plan for entering data and maintaining parts and product information as needed to ensure system is maintained as a accurate resource for quotes.


Provides direction and technical assistance to lower level engineering tasks such as, but not limited to drafting.


Signs-off/approves all drawings and revisions to drawings.


Assist in the development of marketing materials to support marketing campaigns, literature, and trade shows.


Creates policies and procedures unique to the Engineering function.


Maintains CAD and SolidWorks databases and ensure accurate and timely retrieval of all engineering data.


Integrate Engineering efforts with part numbers, and Bill-of-Material structures or directs staff to complete.


Creates a system to maximize standardization of company products and to effectively deviate from standard designs when necessary.


Designs and maintains a system to ensure the continuous improvement of the engineering function at company and to establish company as a leader in state-of-the-art technology regarding its various product lines.


Manage the transferring of our 2D CAD system to 3D (SolidWorks).


Establishes the policies and procedures for tasks within this role to be performed on a continuing basis for any of the above tasks.

QUALIFICATIONS and SKILLS REQUIRED:
Education level:
 BS in Mechanical Engineering Degree or related area in Engineering


Experience:
5+ years experience working in a similar role or within an engineering firm or department that required similar tasks.
10+ yrs experience with Auto CAD; 5 yrs+ experience with SolidWorks


Specific skills:
Proficient in Microsoft Office Suite (Word, Excel and PowerPoint, and Outlook)
Proficient in Auto CAD and SolidWorks
Experience with ERP systems required.
Project Management training and experience as Project Manager or in a role with responsibility of managing projects preferred
Must be able to support multiple efforts and track progress against timelines
Must have excellent verbal and written communication skills
Exceptional organization and time management skills
Attention to detail
Ability to quickly learn new processes and procedures
Demonstrated ability to make logical decisions
Ability to define problems, collect data, establish facts, and draw valid conclusions.


Personal characteristics:
Sense of urgency and ability to withstand demanding work flow.
Patient with solid work ethic; able to deal with routine and repetitive tasks.
Hands-on, results oriented attitude
Capacity to handle fast paced and changing environments
Able to remain flexible and adaptable to change




Please send your resume to Tony DeGulis at tony@scientificsearch.com for consideration and reference job #14885.


#LI-TD1",data engineer
"Windows Administrator - Security
On behalf of our client in the Financial Services Sector, PROCOM is looking for a Windows Administrator - Security.
Windows Administrator - Security – Job Description
The candidate's primary responsibility will be to engineer technologies and solutions within the Windows Security domain.
Engineering efforts shall be fully traceable to functional and non-functional requirements, defining security configurations, gaining stakeholder acceptance, creating test plans and documenting test results.
The candidate must be familiar with information security concepts and products.
An understanding of the principles related to sound code handling procedures is required.
Work with all disciplines and product owners to integrate Windows security solutions to protect the distributed computing environment.
Ensure that all security products meet or exceed internal and regulatory requirements.

Windows Administrator - Security – Mandatory Skills
Must be familiar with information security concepts and products
An understanding of the principles related to sound code handling procedures is required
Work closely with all disciplines and operational product owners to integrate real time data acquisition and related technologies with client's platforms.
Perform testing and certification of real time acquisition technologies. Ensure that all security products meet or exceed internal and regulatory requirements
Provide third level support for the product toolset
Produce documentation of processes and procedures for the usage of the product. Follow the Technology Development Life Cycle in the development of all security tools
Ensure that all security products meet or exceed internal and regulatory requirements
Follow Bank’s Technology Development Life Cycle
Perform product evaluation, testing and certification of security products
Ability to break a problem down into manageable, ordered piece parts and convey problem statement and plan of attack to others
Ability to influence others in a positive, goal-directed manner
Demonstrate leadership qualities and skills, including independent decision-making abilities
Sound security engineering principles as background to understanding the workings of the systems and controls that are in place
Strong scripting skills (VBScript, PowerShell, WMI and ADSI)
Proven skills of Microsoft Windows internals
Windows server 2008 onwards
Window desktop Win7 onwards
Roles and Features
Registry principles
Windows Remote Management (WinRM)
Windows Auditing (ACL, SDDL, SACL, DACL)
NTLM, Kerberos, Hashing
Use of certificates for RDP, Network Level Authentication etc.
Windows Hello
Bitlocker
Proven skills with security related Active Directory technologies
Group Policy Objects, SCCM, and SCOM
User, computer, group objects
Security templates
PKI / Certificates
8 years of experience in IT/Consulting.
8 years of experience in Systems Administration/Engineering

Windows Administrator - Security – Nice to Have Skills
Azure AD and security tools (Defender ATP, ATA, Azure Log Analytics) considered a plus

Windows Administrator - Security - Assignment Start Date
ASAP – 12 months to start
Windows Administrator - Security - Assignment Location
Newark, NJ",data engineer
"Position Duties and ResponsibilitiesProvide technical service and support to our customersOn-Site service at customer facilities using learned knowledge and experience of electro-mechanical assemblies, system operations, programming, and diagnosing of equipment problemsIn-House telephone support using an automated call distribution network (ACD) with heavy call volume maintaining department goals for time to answer and total log-in timeCommunicate with customers in e-mail, on-line chat and internal technical forumsDiagnose equipment breakdowns where knowledge of machinery and other automated systems is used to maintain customer UPTIMEInstall components and solutions offered by our company where knowledge of programming, calibrating, tuning, rebuilding and maintaining customer’s equipment in the field is being utilizedSupport the in-house systems for diagnostics such as simulators, programming systems, tools, etc.Present and sell customers our value added services (VAS) to help accomplish their UPTIME goals; CloudCNC, extended warranties, optional functions, machine tuning, control upgrades, training, etc.Promote the sales of spare parts to customers which would further assist in their machine UPTIMEDetermine, order, and replace parts as necessary while maintaining the consignment inventory account by following up on the defective and unused parts returnsEnter all technical claims, service activity, follow ups, and other customer related inquiries into SAP, while maintaining data integritySupport the business operations, including:Participating in company training programs whereby passing with satisfactory levelsCreate and/or update technical documentationFeedback areas of improvement in design to Technical Support EngineersFeedback to management for newly found issuesFollow up on performed service calls and open technical support claims using established database via company phone and e-mail systemsCooperate with and take instruction/support advice from Senior EngineersTravel Requirements40-60% travel based on customer demand, primarily within region: < add region here >Essential Education, Skills and ExperienceBSEET or equivalent related experience3-6 years of experience in field service for industrial automationAbility to sell value added services to customersKnowledgeable on electrical and mechanical tools for machine repairMechanical aptitudeHands-on knowledge of volt meters, oscilloscopes, and other test / measuring equipmentAbility to read and understand technical documentation: schematics, logic, procedures, etc.Strong verbal and written communication skills to communicate with and maintain effective relationships with customers and colleaguesOrganization skills for arranging travel plans and service call scheduleAbility to travel by car and plane to on-site service callsAbility to be “on call” to meet customer’s service needs as they ariseAbility to perform a hands-on role in an industrial environment, including but not limited to: wearing of proper safety attire, maneuvering into tight locations, occasional heavy lifting and carrying, standing on hard surfaces, and knowledgeable on electrical and mechanical tools for machine repairsTeam orientationComputer proficiency – knowledge of MS Office (Outlook, Word, Excel)Customer focusedBeneficial Education, Skills and ExperienceExperience in Computerized Numeric Controls (CNC’s) products preferredExperience with robots and how they operate is a plusExperience in motion controllers (AC and DC) and programmable logic controllers (PLC’s) is a plusExperience in field service is a plusJob Type: Full-timePay: From $75,000.00 per yearBenefits:401(k)Dental insuranceHealth insurancePaid time offRetirement planVision insuranceSchedule:Monday to FridayWork Remotely:No",data engineer
"Our medical technologies firm in Mahwah, NJ is looking for an Associate Mechanical Engineer

Job Summary: Support the development and introduction of new orthopedic products. Work extensively with Product Development, Quality and Operations to take a product from design concept through production ramp up.

Essential Duties and Responsibilities:
Participate in multifunctional teams, led by a Project Manager and be responsible for defined project deliverables - Manage Engineering Change Notices for new products from creation to final approval
Operate within Strykers quality system to produce documentation such as process validations, equipment qualifications, dynamic control plans, inspection plans and standard operating procedures
Operate within Strykers New Product Development Process [NPDP], to build robust processes through involvement in Design for Manufacturability and Lean Manufacturing initiatives
Utilize Six Sigma process tools such as Define, Measure, Analyze, Improve, Control (DMAIC), Failure Modes & Effects Analysis (FMEA), Design of Experiments (DOE), Gage Repeatability & Reproducibility (Gage R&R), Statistical Process Control (SPC), Statistics as required.
Provide input to Capital Equipment Requests (CERs)
Create and execute equipment validation protocols for Factory Acceptance Testing, Supplier Acceptance Testing, and Equipment Qualifications as required.
Create and execute Process Qualification protocols as required.

Qualifications:
Excellent oral and written communication skills are required.
Must have strong knowledge of Excel and Word.
Must have strong independent judgement and the ability to work independently.
Demonstrated fundamental understanding of manufacturing processes, e.g. casting, forging, CNC machining, coating, etc.
Demonstrated familiarity with theory and practical application of 'Geometric Dimensioning & Tolerancing' (GD&T)
Demonstrated experience with a parametric CAD design package, with a strong preference for ProE. Should be capable of developing 2D drawings, manipulating 3D product models and modeling moderately complex fixtures and gagesDemonstrated experience with inspection software, Calypso, Polyworks, Gom Etc.
Demonstrated proficiency in Microsoft Outlook, Microsoft Project, Microsoft Visio and Microsoft Office applications
Demonstrated interpersonal, communication and presentation skills.
Must be comfortable presenting at department level meetings
Consultant must be open to learn and able to be a critical thinker
Strong Communication skills are needed
Independent and self-sufficient / self-motivated
Interpreting engineering drawings
Making decisions off of data with confidence
Programming/scripting background from any industry that the skills are transferable from
We are an equal opportunity employer and make hiring decisions based on merit. Recruitment, hiring, training, and job assignments are made without regard to race, color, national origin, age, ancestry, religion, sex, sexual orientation, gender identity, gender expression, marital status, disability, or any other protected classification. We consider all qualified applicants, including those with criminal histories, in a manner consistent with state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.",data engineer
"Field Application Engineer


Check www.scientificsearch.com for all of our current openings.
We are a growing equipment manufacturer that offers its employees a fast paced, innovative work environment. Our processing equipment is used in the pharmaceutical, chemical, food production and cosmetics industries. We believe in providing the best product to our customers by being accurate, dependable and accountable where everyone’s team effort is valued.
RESPONSIBILITIES:
Interface with clients to provide repair and technical support for processing equipment and aftermarket sales
Troubleshoot and provide diagnostic solutions and repairs as needed on industrial equipment
Coordinate and obtain necessary information with aftermarket teams, engineers and other cross functional teams
Prepare project proposals for customers seeking to purchase company equipment and ensure financial integrity of selling transactions is intact.
Proposals that are created may range from spare parts quotes through complete turnkey projects.
Collaborate with sales teams to understand customer requirements and provide sales support
Process and execute orders for standard products and/or products requiring modifications not covered by published pricing.
Manage the after sales process for shipping, customer and warranty issues.
Understand full-range of company’s products and advise customers on management solutions
Be resourceful in identifying potential customers and assisting them with Service and Parts needs

QUALIFICATIONS and SKILLS REQUIRED:
Education level:
4 year degree in mechanical engineering or related area.


Experience:
3-5 years experience in any one of the following positions: Engineer in a manufacturing environment, mechanical engineer or related area.
Technical or equipment sales experience: 3-5 years


Specific skills:
Proficient in Microsoft Office Suite (Word, Excel and PowerPoint, and Outlook)
Ability to read technical drawings and blue prints; experience with AUTO CAD and SolidWorks.
Experience with ERP systems a plus.
Must have excellent verbal and written communication skills
Exceptional organization and time management skills
Must have to support multiple efforts and track progress against timelines
Attention to detail
Able to analyze customer requirements and assess completeness of information; able to formulate and ask questions to follow-up to gather all missing information.
Demonstrated ability to make logical decisions
Ability to define problems, collect data, establish facts, and draw valid conclusions.


Personal characteristics:
Sense of urgency and ability to withstand demanding work flow.
Patient with solid work ethic; able to deal with routine and repetitive tasks.
Hands-on, results oriented attitude
Capacity to handle fast paced and changing environments
Able to remain flexible and adaptable to change




Please send your resume to Tony DeGulis at tony@scientificsearch.com for consideration and reference job #14886.


#LI-TD1",data engineer
"Permanent position for a Senior Mechanical Engineer for electro-mechanical design of rugged military electronic systems. Thermal analysis and design of electronic enclosures.
Modify and REDLINE existing designs based on specifications from production, customers and sales.
Lead architecting and integrating complex system designs.
Design for EMC/EMI requirements.
Create product documentation including wiring list, mechanical parts list, and build of materials (BOM).
Create designs using Design for Manufacturing (DFM) principles.
Provide hands-on experience and manufacturing support.
Participate in daily and weekly meeting with internal and external teams.

BS Mechanical Engineering
Minimum of 10 years' work experience with at least 2-4 years' in Defense or Aerospace industry.
Strong understanding of Solidworks file data management and part libraries.
Strong understanding of designing in Solidworks software.
Experience with MIL Specifications and requirements.
Experience with metal enclosure designs and coating techniques, painting, silkscreen, anodizing, and graphics overlays.
Experience with EMC and EMI requirements.
Experience with electronic product manufacturing or product development in a small business environment (military applications preferred).
Demonstrated ability to make timely and effective decisions, handle multiple priorities and delegate responsibilities to ensure high quality service is delivered on time.
US Citizen required as position is with a defense contractor.
Contact: Monique Kleiman
To search all of our 100+ jobs, please visit www.EngineeringResource.com

Please send all inquiries toMKEngineeringResource.com

#TTX
#ERGX",data engineer
"Data Engineer

50+ year old top notch tech driven company is hiring once more and looking for a talented Data Engineer to work across multiple teams to offer fast and efficient data delivery. This is a full time role with best in class comp packages, PTO, Health, etc. on top of a handsome bonus structure. Located conveniently in Center City this company continues to thrive despite current events and shows no signs of slowing down!

Qualified Candidates have:

Python
AWS
CI/CD
Microservices
Experience in DevOps environment a huge +

Please, no third parties as it is not a C2C role.

Dylan Bronson
Dylan@libertyjobs.com
www.libertyjobs.com
Please send your resume in Word format to dylan@libertyjobs.com
Link me in - https://www.linkedin.com/in/dylan-bronson/

#DB-LI1

#Libertyjobs
#IT
#Mid-senior",data engineer
